id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
510836,Female,44,1,40.0,0,1-2 Year,Yes,29170.0,122.0,102,1
6085445,Female,50,1,28.0,0,> 2 Years,Yes,45932.0,25.0,103,1
4250605,Female,53,1,28.0,0,> 2 Years,Yes,43226.0,26.0,175,1
5656407,Female,42,1,41.0,0,1-2 Year,Yes,27162.0,156.0,17,1
11254669,Male,58,1,41.0,0,> 2 Years,Yes,39803.0,156.0,145,1
2004076,Male,57,1,35.0,0,1-2 Year,Yes,44700.0,10.0,156,1
6434412,Male,40,1,28.0,0,1-2 Year,Yes,26413.0,124.0,134,1
5358631,Male,58,1,30.0,0,1-2 Year,Yes,28608.0,26.0,148,1
11078054,Male,23,1,13.0,0,1-2 Year,Yes,30088.0,156.0,233,1
2283146,Female,32,1,28.0,0,< 1 Year,Yes,33236.0,124.0,116,1
7685121,Male,56,1,3.0,0,1-2 Year,Yes,24238.0,157.0,165,1
836184,Female,43,1,28.0,0,1-2 Year,Yes,44948.0,26.0,289,1
2343534,Male,58,1,33.0,0,1-2 Year,Yes,30948.0,26.0,123,1
5517668,Male,29,1,6.0,0,1-2 Year,Yes,26141.0,154.0,165,1
4159294,Male,42,1,28.0,0,1-2 Year,Yes,45107.0,124.0,83,1
714268,Female,23,1,28.0,0,< 1 Year,Yes,34454.0,152.0,101,1
7353611,Female,40,1,28.0,0,1-2 Year,Yes,45428.0,156.0,76,1
490548,Male,44,1,28.0,0,> 2 Years,Yes,58978.0,26.0,118,1
10546841,Male,57,1,8.0,0,1-2 Year,Yes,27202.0,124.0,235,1
2515067,Female,36,1,28.0,0,1-2 Year,Yes,35110.0,26.0,69,1
4660564,Female,35,1,18.0,0,1-2 Year,Yes,2630.0,156.0,293,1
7334865,Male,76,1,28.0,0,> 2 Years,Yes,73931.0,26.0,155,1
5662229,Male,54,1,28.0,0,1-2 Year,Yes,51682.0,124.0,184,1
3196412,Female,33,1,17.0,0,1-2 Year,Yes,2630.0,124.0,59,1
7931886,Female,21,1,19.0,0,< 1 Year,Yes,31395.0,160.0,186,1
6751016,Female,22,1,28.0,0,< 1 Year,Yes,29082.0,124.0,193,1
8495727,Male,41,1,28.0,0,1-2 Year,Yes,32309.0,26.0,208,1
5816081,Male,32,1,28.0,0,1-2 Year,Yes,34335.0,124.0,24,1
11128299,Female,23,1,28.0,0,< 1 Year,Yes,54453.0,152.0,202,1
10826604,Female,32,1,3.0,0,< 1 Year,Yes,22598.0,155.0,18,1
6619208,Female,46,1,28.0,0,1-2 Year,Yes,34972.0,124.0,59,1
2138580,Male,39,1,41.0,0,1-2 Year,Yes,35892.0,124.0,59,1
8881743,Male,47,1,3.0,0,1-2 Year,Yes,23286.0,154.0,279,1
3491875,Male,63,1,29.0,0,1-2 Year,Yes,36165.0,26.0,136,1
4767179,Male,44,1,41.0,0,1-2 Year,Yes,38335.0,124.0,288,1
6360855,Female,68,1,28.0,0,1-2 Year,Yes,35246.0,122.0,272,1
4298065,Male,42,1,8.0,0,1-2 Year,Yes,2630.0,124.0,271,1
2855953,Male,39,1,18.0,0,1-2 Year,Yes,2630.0,157.0,58,1
8963451,Male,22,1,28.0,0,< 1 Year,Yes,39275.0,152.0,247,1
8732152,Male,25,1,41.0,0,< 1 Year,Yes,31104.0,26.0,54,1
6016891,Female,36,1,2.0,0,1-2 Year,Yes,30765.0,26.0,220,1
2260755,Male,20,1,12.0,0,< 1 Year,No,2630.0,160.0,167,1
5733681,Male,53,1,15.0,0,1-2 Year,Yes,41264.0,156.0,123,1
1303939,Female,71,1,28.0,0,1-2 Year,Yes,26791.0,26.0,59,1
7335275,Female,42,1,28.0,0,1-2 Year,Yes,27775.0,124.0,84,1
4459614,Male,31,1,18.0,0,< 1 Year,Yes,2630.0,26.0,223,1
4669191,Male,54,1,10.0,0,1-2 Year,Yes,2630.0,124.0,236,1
8503506,Female,31,1,3.0,0,< 1 Year,Yes,2630.0,156.0,203,1
3619869,Male,52,1,38.0,0,1-2 Year,No,28308.0,124.0,233,1
10144096,Female,35,1,3.0,0,1-2 Year,Yes,2630.0,157.0,27,1
1751632,Female,56,1,41.0,0,1-2 Year,Yes,2630.0,26.0,268,1
5465260,Male,43,1,18.0,0,1-2 Year,Yes,2630.0,26.0,84,1
7967095,Male,26,1,28.0,0,< 1 Year,Yes,43179.0,124.0,251,1
5905028,Male,57,1,28.0,0,> 2 Years,Yes,39768.0,26.0,139,1
2406022,Male,24,1,28.0,0,< 1 Year,Yes,33298.0,152.0,163,1
1085145,Female,29,1,15.0,0,< 1 Year,Yes,2630.0,156.0,151,1
998626,Male,45,1,28.0,0,1-2 Year,Yes,34577.0,13.0,111,1
11155958,Male,24,1,3.0,0,< 1 Year,Yes,2630.0,160.0,89,1
8081359,Male,40,1,3.0,0,1-2 Year,No,2630.0,157.0,220,1
6301747,Male,31,1,28.0,0,< 1 Year,Yes,35488.0,152.0,71,1
5955432,Male,48,1,46.0,0,1-2 Year,Yes,28900.0,124.0,85,1
10776483,Male,25,1,30.0,0,< 1 Year,Yes,22332.0,163.0,130,1
11237814,Female,57,1,28.0,0,1-2 Year,Yes,37697.0,26.0,123,1
1882760,Male,45,1,28.0,0,1-2 Year,Yes,36106.0,26.0,178,1
4768529,Female,46,1,46.0,0,1-2 Year,Yes,24983.0,26.0,282,1
5440017,Male,34,1,28.0,0,1-2 Year,Yes,40280.0,26.0,97,1
2790474,Female,40,1,28.0,0,1-2 Year,Yes,70857.0,26.0,249,1
1348249,Male,41,1,11.0,0,1-2 Year,Yes,23013.0,124.0,209,1
111546,Female,38,1,28.0,0,1-2 Year,Yes,43615.0,124.0,40,1
1144963,Male,42,1,28.0,0,1-2 Year,Yes,30352.0,26.0,246,1
3279874,Male,23,1,18.0,0,< 1 Year,Yes,36215.0,152.0,61,1
573714,Female,44,1,28.0,0,> 2 Years,Yes,49827.0,122.0,138,1
5106212,Female,46,1,28.0,0,1-2 Year,Yes,39409.0,26.0,170,1
5000607,Female,63,1,1.0,0,1-2 Year,Yes,2630.0,154.0,106,1
5246035,Female,29,1,8.0,0,< 1 Year,Yes,46411.0,154.0,284,1
5922976,Male,41,1,28.0,0,1-2 Year,Yes,34880.0,124.0,37,1
781162,Male,22,1,46.0,0,< 1 Year,Yes,51959.0,152.0,260,1
2904564,Female,35,1,28.0,0,1-2 Year,Yes,49766.0,124.0,136,1
5135744,Female,39,1,39.0,0,1-2 Year,Yes,2630.0,124.0,296,1
7593771,Male,57,1,23.0,0,> 2 Years,Yes,27551.0,26.0,168,1
8217734,Male,31,1,29.0,0,< 1 Year,Yes,28888.0,124.0,124,1
7141624,Female,25,1,39.0,0,< 1 Year,Yes,31319.0,152.0,160,1
5119871,Female,48,1,28.0,0,1-2 Year,Yes,39003.0,26.0,227,1
8150154,Male,48,1,38.0,0,1-2 Year,Yes,37337.0,26.0,133,1
7313661,Female,67,1,28.0,0,1-2 Year,Yes,28177.0,124.0,219,1
5511700,Male,43,1,3.0,0,1-2 Year,Yes,2630.0,124.0,115,1
3012932,Male,44,1,28.0,0,1-2 Year,Yes,32504.0,30.0,54,1
3740937,Male,40,1,21.0,0,1-2 Year,Yes,2630.0,157.0,175,1
3648138,Male,29,1,46.0,0,< 1 Year,Yes,33109.0,124.0,12,1
8655028,Female,36,1,28.0,0,1-2 Year,Yes,46007.0,24.0,266,1
1555851,Female,34,1,28.0,0,1-2 Year,Yes,34546.0,124.0,298,1
8257681,Male,47,1,36.0,0,1-2 Year,Yes,26582.0,124.0,117,1
9043140,Female,39,1,28.0,0,> 2 Years,Yes,36648.0,26.0,205,1
547136,Female,27,1,28.0,0,< 1 Year,Yes,30498.0,152.0,28,1
4944551,Male,33,1,50.0,0,< 1 Year,Yes,36706.0,124.0,212,1
2606074,Male,46,1,35.0,0,1-2 Year,Yes,2630.0,124.0,30,1
6998323,Female,25,1,29.0,0,< 1 Year,Yes,2630.0,156.0,186,1
5327493,Female,22,1,41.0,0,< 1 Year,Yes,45290.0,152.0,186,1
10983279,Male,32,1,28.0,0,< 1 Year,Yes,38450.0,26.0,254,1
7341900,Female,24,1,15.0,0,< 1 Year,Yes,35335.0,152.0,144,1
1586002,Female,49,1,18.0,0,1-2 Year,Yes,30121.0,26.0,216,1
9537781,Male,35,1,11.0,0,1-2 Year,Yes,25265.0,124.0,119,1
9319993,Female,34,1,28.0,0,1-2 Year,Yes,68005.0,147.0,72,1
5787492,Male,60,1,28.0,0,1-2 Year,Yes,30698.0,26.0,109,1
9201914,Male,34,1,3.0,0,1-2 Year,Yes,2630.0,26.0,57,1
103564,Female,22,1,36.0,0,< 1 Year,Yes,34878.0,152.0,88,1
9381684,Male,52,1,28.0,0,1-2 Year,Yes,34831.0,26.0,131,1
1879368,Male,47,1,9.0,0,1-2 Year,Yes,2630.0,26.0,227,1
5848858,Male,65,1,15.0,0,1-2 Year,Yes,2630.0,26.0,223,1
217863,Female,42,1,28.0,0,1-2 Year,Yes,48733.0,124.0,252,1
4993213,Male,58,1,3.0,0,1-2 Year,Yes,2630.0,26.0,158,1
5321036,Female,54,1,28.0,0,1-2 Year,Yes,38195.0,26.0,33,1
1281847,Male,47,1,28.0,0,1-2 Year,Yes,46789.0,124.0,202,1
4532814,Male,44,1,6.0,0,1-2 Year,Yes,24463.0,26.0,294,1
3233018,Male,62,1,38.0,0,1-2 Year,Yes,2630.0,122.0,180,1
1837807,Female,47,1,28.0,0,1-2 Year,Yes,57123.0,26.0,153,1
4390377,Male,53,1,28.0,0,1-2 Year,Yes,32766.0,26.0,287,1
6629926,Male,36,1,36.0,0,1-2 Year,Yes,36363.0,124.0,215,1
3233478,Male,46,1,31.0,0,> 2 Years,Yes,2630.0,26.0,86,1
1260429,Male,32,1,39.0,0,1-2 Year,Yes,2630.0,157.0,193,1
9014956,Female,47,1,28.0,0,> 2 Years,Yes,38315.0,156.0,223,1
10731047,Female,57,1,18.0,0,1-2 Year,Yes,2630.0,124.0,106,1
3219032,Male,48,1,36.0,0,1-2 Year,Yes,2630.0,26.0,106,1
3084352,Male,50,1,18.0,0,1-2 Year,Yes,28920.0,124.0,65,1
3286153,Male,46,1,28.0,0,1-2 Year,Yes,54624.0,124.0,54,1
1758681,Female,52,1,3.0,0,1-2 Year,No,2630.0,157.0,215,1
5836032,Female,36,1,3.0,0,1-2 Year,Yes,29193.0,156.0,224,1
4977604,Female,44,1,28.0,0,1-2 Year,Yes,38353.0,26.0,183,1
5684905,Female,47,1,46.0,0,1-2 Year,Yes,38804.0,124.0,218,1
6590257,Female,42,1,46.0,0,1-2 Year,Yes,30171.0,124.0,246,1
5074763,Male,53,1,28.0,0,1-2 Year,Yes,35147.0,26.0,250,1
471577,Female,45,1,3.0,0,1-2 Year,Yes,43242.0,26.0,78,1
6250596,Male,52,1,28.0,0,> 2 Years,Yes,34831.0,26.0,284,1
4036792,Female,32,1,29.0,0,1-2 Year,Yes,38767.0,124.0,282,1
5880034,Male,43,1,28.0,0,1-2 Year,Yes,35751.0,124.0,189,1
4141601,Female,45,1,11.0,0,1-2 Year,Yes,2630.0,124.0,27,1
3662726,Female,29,1,8.0,0,1-2 Year,Yes,2630.0,154.0,220,1
11504150,Male,45,1,28.0,0,> 2 Years,Yes,29490.0,163.0,254,1
4016206,Male,29,1,28.0,0,1-2 Year,Yes,49102.0,122.0,208,1
2181090,Male,37,1,28.0,0,1-2 Year,Yes,28139.0,124.0,230,1
10318497,Female,76,1,28.0,0,1-2 Year,Yes,47769.0,124.0,146,1
9040414,Female,41,1,3.0,0,1-2 Year,Yes,44171.0,124.0,236,1
9511742,Male,33,1,8.0,0,< 1 Year,Yes,46634.0,154.0,34,1
5796856,Female,70,1,28.0,0,1-2 Year,Yes,55757.0,26.0,196,1
5809108,Male,33,1,16.0,0,1-2 Year,No,2630.0,124.0,53,1
6244151,Male,41,1,8.0,0,1-2 Year,Yes,46363.0,124.0,16,1
8900925,Male,22,1,30.0,0,< 1 Year,Yes,28312.0,152.0,186,1
8729108,Female,40,1,28.0,0,1-2 Year,Yes,47326.0,26.0,49,1
3872524,Female,34,1,33.0,0,1-2 Year,Yes,31753.0,152.0,210,1
675139,Male,42,1,28.0,1,1-2 Year,No,30751.0,124.0,146,1
9047643,Male,67,1,46.0,0,> 2 Years,Yes,31359.0,26.0,101,1
7947762,Female,50,1,28.0,0,1-2 Year,Yes,47225.0,55.0,158,1
7413271,Female,44,1,28.0,0,1-2 Year,Yes,44048.0,26.0,123,1
10091949,Male,46,1,28.0,0,1-2 Year,Yes,43005.0,124.0,165,1
6342157,Male,36,1,45.0,0,1-2 Year,Yes,29868.0,124.0,189,1
644742,Male,50,1,14.0,0,1-2 Year,Yes,35342.0,124.0,288,1
5902604,Male,36,1,23.0,0,1-2 Year,No,32096.0,26.0,182,1
5898296,Male,51,1,28.0,0,1-2 Year,Yes,34688.0,124.0,196,1
9892476,Male,55,1,28.0,0,1-2 Year,Yes,56919.0,26.0,288,1
4274103,Male,46,1,28.0,0,1-2 Year,Yes,34103.0,26.0,256,1
3825686,Female,64,1,47.0,0,> 2 Years,Yes,52282.0,26.0,27,1
3771488,Female,42,1,28.0,0,1-2 Year,Yes,39489.0,124.0,257,1
5036817,Male,33,1,28.0,0,< 1 Year,Yes,2630.0,60.0,282,1
3968131,Female,40,1,28.0,0,1-2 Year,Yes,29117.0,124.0,218,1
5541329,Male,39,1,28.0,0,1-2 Year,Yes,42123.0,26.0,212,1
7685735,Male,36,1,39.0,0,1-2 Year,Yes,38467.0,26.0,125,1
8696608,Female,44,1,21.0,0,1-2 Year,Yes,30882.0,155.0,57,1
1198745,Female,43,1,28.0,0,1-2 Year,Yes,47722.0,124.0,157,1
7948276,Female,62,1,36.0,0,1-2 Year,No,2630.0,26.0,274,1
3242954,Male,49,1,46.0,0,1-2 Year,Yes,31223.0,124.0,272,1
4549137,Male,51,1,41.0,0,1-2 Year,Yes,24492.0,124.0,257,1
3775464,Male,49,1,28.0,0,1-2 Year,Yes,64467.0,25.0,150,1
9688125,Male,31,1,35.0,0,< 1 Year,Yes,28000.0,152.0,24,1
187756,Male,45,1,35.0,0,1-2 Year,Yes,24283.0,26.0,195,1
1579441,Male,41,1,8.0,0,1-2 Year,Yes,28189.0,124.0,288,1
11484065,Female,44,1,28.0,0,1-2 Year,Yes,35294.0,154.0,169,1
6769499,Female,70,1,28.0,0,1-2 Year,Yes,56061.0,124.0,208,1
10056069,Female,36,1,36.0,0,1-2 Year,Yes,27765.0,156.0,13,1
6357966,Male,41,1,38.0,0,1-2 Year,Yes,29330.0,124.0,167,1
8620769,Male,55,1,12.0,0,1-2 Year,Yes,2630.0,154.0,215,1
3376007,Female,35,1,28.0,0,1-2 Year,Yes,46960.0,26.0,187,1
5219289,Male,32,1,28.0,0,1-2 Year,Yes,2630.0,124.0,82,1
4707530,Male,27,1,28.0,0,1-2 Year,No,2630.0,156.0,215,1
6059139,Male,49,1,28.0,0,1-2 Year,Yes,53287.0,26.0,11,1
7407141,Female,37,1,46.0,0,1-2 Year,Yes,2630.0,29.0,121,1
8735427,Male,38,1,28.0,0,1-2 Year,Yes,2630.0,122.0,177,1
8689825,Female,49,1,50.0,0,1-2 Year,Yes,32079.0,26.0,226,1
2767171,Male,29,1,11.0,0,< 1 Year,Yes,38232.0,26.0,180,1
7179019,Male,38,1,8.0,0,1-2 Year,Yes,23015.0,124.0,114,1
11433213,Female,43,1,46.0,0,1-2 Year,Yes,36960.0,26.0,195,1
10953759,Male,44,1,28.0,0,1-2 Year,Yes,41718.0,26.0,52,1
8966887,Female,32,1,12.0,0,< 1 Year,Yes,2630.0,156.0,69,1
2445510,Male,50,1,8.0,0,1-2 Year,Yes,28324.0,26.0,209,1
1290409,Male,59,1,28.0,0,> 2 Years,Yes,45919.0,3.0,239,1
71793,Male,42,1,28.0,0,1-2 Year,Yes,37922.0,26.0,202,1
10347125,Male,53,1,24.0,0,1-2 Year,Yes,34653.0,26.0,79,1
10584064,Female,45,1,41.0,0,1-2 Year,Yes,44290.0,26.0,128,1
10030021,Female,48,1,28.0,0,1-2 Year,Yes,65790.0,26.0,284,1
1330463,Female,35,1,47.0,0,1-2 Year,Yes,28184.0,31.0,174,1
8466529,Male,28,1,30.0,0,< 1 Year,Yes,43987.0,152.0,191,1
7595384,Male,33,1,28.0,0,1-2 Year,Yes,28643.0,124.0,189,1
8624032,Male,45,1,28.0,0,1-2 Year,Yes,23472.0,26.0,209,1
4868253,Male,58,1,8.0,0,1-2 Year,Yes,45447.0,26.0,160,1
1772006,Female,47,1,28.0,0,> 2 Years,Yes,44369.0,26.0,208,1
634552,Male,52,1,28.0,0,1-2 Year,Yes,55950.0,124.0,146,1
10959597,Male,41,1,33.0,0,1-2 Year,Yes,29958.0,157.0,56,1
4428911,Male,48,1,17.0,0,1-2 Year,Yes,2630.0,156.0,82,1
3706963,Male,34,1,28.0,0,1-2 Year,Yes,44815.0,26.0,152,1
6262464,Male,44,1,28.0,0,1-2 Year,Yes,39321.0,26.0,71,1
8228007,Male,54,1,28.0,0,1-2 Year,Yes,38101.0,26.0,276,1
1677782,Male,50,1,28.0,0,> 2 Years,Yes,45860.0,26.0,180,1
11030494,Female,47,1,28.0,0,1-2 Year,Yes,2630.0,155.0,227,1
1435141,Female,37,1,8.0,0,1-2 Year,Yes,32708.0,7.0,154,1
7045121,Female,48,1,8.0,0,1-2 Year,Yes,43997.0,124.0,41,1
7104648,Male,58,1,41.0,0,1-2 Year,No,39266.0,26.0,82,1
8160437,Male,44,1,28.0,0,> 2 Years,Yes,46639.0,124.0,155,1
4962563,Male,42,1,39.0,0,1-2 Year,Yes,71414.0,26.0,177,1
10429098,Male,27,1,24.0,0,1-2 Year,Yes,38225.0,163.0,56,1
5513015,Female,25,1,45.0,0,1-2 Year,Yes,2630.0,124.0,267,1
6986521,Male,34,1,46.0,0,1-2 Year,Yes,38479.0,122.0,154,1
10167061,Male,45,1,15.0,0,1-2 Year,Yes,29333.0,124.0,141,1
9607550,Male,71,1,28.0,0,> 2 Years,Yes,44264.0,26.0,158,1
3779602,Female,41,1,28.0,0,1-2 Year,Yes,30641.0,26.0,256,1
7385990,Female,46,1,43.0,0,1-2 Year,Yes,2630.0,124.0,206,1
7371094,Female,53,1,28.0,0,> 2 Years,Yes,59024.0,26.0,96,1
8490359,Male,47,1,8.0,0,> 2 Years,Yes,57872.0,26.0,213,1
8640194,Female,55,1,28.0,0,1-2 Year,Yes,30588.0,26.0,202,1
472263,Male,42,1,13.0,0,1-2 Year,Yes,24316.0,124.0,161,1
916378,Male,32,1,33.0,0,1-2 Year,Yes,2630.0,157.0,80,1
6438754,Male,52,1,28.0,0,> 2 Years,Yes,55950.0,26.0,84,1
5845297,Female,44,1,28.0,0,1-2 Year,Yes,58580.0,122.0,78,1
11234018,Male,23,1,41.0,0,< 1 Year,Yes,2630.0,151.0,251,1
7208271,Female,45,1,14.0,0,1-2 Year,Yes,46348.0,26.0,208,1
5842182,Male,48,1,46.0,0,1-2 Year,Yes,2630.0,124.0,271,1
4939423,Female,41,1,46.0,0,1-2 Year,Yes,35145.0,26.0,105,1
11227899,Female,50,1,8.0,0,> 2 Years,Yes,62388.0,26.0,242,1
3083443,Male,51,1,46.0,0,1-2 Year,Yes,33439.0,26.0,173,1
1018586,Female,29,1,15.0,0,1-2 Year,Yes,2630.0,124.0,45,1
9784143,Male,45,1,28.0,0,> 2 Years,Yes,44250.0,124.0,43,1
11293614,Male,44,1,8.0,0,1-2 Year,Yes,59020.0,26.0,194,1
11217230,Male,44,1,47.0,0,1-2 Year,Yes,35536.0,26.0,164,1
7416487,Female,43,1,28.0,0,1-2 Year,Yes,29368.0,26.0,110,1
8610731,Male,36,1,28.0,0,1-2 Year,Yes,48153.0,26.0,199,1
10092515,Female,45,1,28.0,0,> 2 Years,Yes,51557.0,124.0,123,1
7261504,Female,23,1,36.0,0,< 1 Year,Yes,29925.0,152.0,222,1
10595874,Male,44,1,15.0,0,1-2 Year,Yes,32774.0,155.0,269,1
8916103,Male,57,1,28.0,0,1-2 Year,Yes,36208.0,122.0,214,1
926347,Female,59,1,15.0,0,1-2 Year,Yes,50446.0,26.0,288,1
4223693,Male,44,1,38.0,0,1-2 Year,No,2630.0,157.0,56,1
10672663,Male,21,1,7.0,0,< 1 Year,Yes,49323.0,152.0,194,1
842528,Female,66,1,15.0,0,1-2 Year,Yes,37514.0,155.0,49,1
6044485,Male,45,1,13.0,0,1-2 Year,Yes,2630.0,156.0,57,1
8354878,Female,31,1,28.0,0,< 1 Year,Yes,43240.0,124.0,259,1
11424570,Female,25,1,36.0,0,< 1 Year,Yes,31089.0,152.0,139,1
5612103,Male,38,1,28.0,0,1-2 Year,Yes,38677.0,124.0,10,1
11443870,Male,22,1,45.0,0,< 1 Year,Yes,2630.0,160.0,131,1
3871166,Male,45,1,11.0,0,1-2 Year,Yes,2630.0,157.0,11,1
4131604,Male,37,1,31.0,0,1-2 Year,Yes,2630.0,124.0,135,1
4364923,Male,39,1,46.0,0,1-2 Year,Yes,24803.0,124.0,57,1
8204001,Female,51,1,28.0,0,1-2 Year,Yes,55191.0,26.0,76,1
7663827,Male,37,1,28.0,0,1-2 Year,Yes,38467.0,13.0,128,1
9855369,Male,47,1,28.0,0,1-2 Year,Yes,51322.0,26.0,284,1
5952701,Male,44,1,28.0,0,1-2 Year,Yes,60962.0,26.0,160,1
4165909,Female,40,1,35.0,0,1-2 Year,No,2630.0,124.0,82,1
6007079,Female,30,1,41.0,0,< 1 Year,Yes,43404.0,152.0,268,1
8513808,Male,52,1,28.0,0,1-2 Year,Yes,63783.0,26.0,28,1
2633845,Male,42,1,46.0,0,1-2 Year,Yes,31561.0,124.0,33,1
9046283,Male,33,1,28.0,0,< 1 Year,Yes,24324.0,124.0,40,1
11002716,Female,49,1,28.0,0,> 2 Years,Yes,64796.0,26.0,183,1
382493,Male,25,1,3.0,0,< 1 Year,Yes,22374.0,152.0,36,1
697274,Male,56,1,11.0,0,1-2 Year,Yes,41739.0,26.0,110,1
10063139,Male,38,1,28.0,0,1-2 Year,Yes,2630.0,124.0,297,1
4266869,Male,23,1,16.0,0,< 1 Year,Yes,20383.0,152.0,24,1
3128240,Male,37,1,41.0,0,1-2 Year,Yes,36393.0,124.0,189,1
8713233,Male,43,1,28.0,0,1-2 Year,Yes,37136.0,124.0,157,1
8763191,Male,38,1,28.0,0,1-2 Year,Yes,33132.0,124.0,241,1
1968696,Female,28,1,41.0,0,< 1 Year,Yes,24370.0,152.0,21,1
2879049,Male,25,1,28.0,0,< 1 Year,Yes,50316.0,152.0,279,1
3033568,Male,45,1,46.0,0,1-2 Year,Yes,29060.0,124.0,36,1
8522565,Male,51,1,28.0,0,1-2 Year,Yes,25363.0,124.0,67,1
7277002,Female,43,1,28.0,0,1-2 Year,Yes,43135.0,26.0,63,1
9859475,Female,43,1,8.0,0,1-2 Year,Yes,2630.0,26.0,198,1
9806493,Female,34,1,28.0,0,1-2 Year,Yes,25256.0,26.0,151,1
8201745,Male,40,1,29.0,0,1-2 Year,Yes,28297.0,155.0,217,1
9202931,Female,28,1,16.0,0,< 1 Year,Yes,28981.0,124.0,258,1
2773658,Female,47,1,28.0,0,1-2 Year,Yes,47663.0,154.0,234,1
9874371,Male,50,1,28.0,0,1-2 Year,Yes,46612.0,26.0,270,1
3777418,Female,27,1,30.0,0,< 1 Year,Yes,2630.0,157.0,95,1
347539,Male,26,1,14.0,0,< 1 Year,Yes,32896.0,124.0,57,1
11305162,Female,50,1,15.0,0,1-2 Year,Yes,38572.0,124.0,242,1
8722776,Female,48,1,40.0,0,1-2 Year,Yes,27520.0,122.0,131,1
5092120,Male,41,1,14.0,0,1-2 Year,Yes,27753.0,124.0,258,1
8494954,Female,49,1,28.0,0,1-2 Year,Yes,57492.0,26.0,265,1
1856124,Male,31,1,3.0,0,1-2 Year,Yes,30146.0,154.0,139,1
5967103,Male,64,1,3.0,0,> 2 Years,Yes,35133.0,26.0,69,1
9400527,Female,21,1,47.0,0,< 1 Year,Yes,37118.0,160.0,242,1
5052024,Male,43,1,28.0,0,1-2 Year,Yes,85535.0,26.0,33,1
2765920,Male,34,1,13.0,0,1-2 Year,Yes,28124.0,124.0,271,1
7649989,Male,73,1,28.0,0,1-2 Year,Yes,34335.0,26.0,179,1
8989941,Male,38,1,28.0,0,1-2 Year,Yes,28308.0,124.0,58,1
6293606,Female,65,1,28.0,0,1-2 Year,Yes,53950.0,124.0,257,1
10761903,Male,41,1,28.0,0,1-2 Year,Yes,46839.0,26.0,131,1
10623653,Male,47,1,46.0,0,1-2 Year,Yes,57917.0,163.0,233,1
2373051,Male,39,1,35.0,0,1-2 Year,Yes,32206.0,124.0,129,1
11415990,Female,67,1,48.0,0,1-2 Year,No,2630.0,15.0,160,1
9983780,Male,54,1,47.0,0,1-2 Year,Yes,35373.0,124.0,249,1
3460023,Male,44,1,13.0,0,1-2 Year,Yes,28435.0,26.0,244,1
7616314,Male,38,1,28.0,0,1-2 Year,Yes,36165.0,124.0,220,1
9863927,Female,23,1,8.0,0,< 1 Year,Yes,39332.0,151.0,243,1
5384520,Male,40,1,28.0,0,1-2 Year,Yes,30984.0,122.0,83,1
4989669,Male,51,1,31.0,0,1-2 Year,Yes,2630.0,124.0,171,1
1917132,Male,44,1,8.0,0,1-2 Year,Yes,30191.0,26.0,125,1
1305817,Male,49,1,28.0,0,1-2 Year,Yes,46680.0,26.0,218,1
10900434,Male,41,1,12.0,0,1-2 Year,Yes,28669.0,124.0,69,1
6334772,Male,47,1,28.0,0,1-2 Year,Yes,47201.0,26.0,112,1
3819543,Male,39,1,23.0,0,1-2 Year,Yes,29155.0,154.0,277,1
2441196,Female,21,1,28.0,0,< 1 Year,Yes,39739.0,154.0,132,1
394396,Male,53,1,28.0,0,> 2 Years,Yes,27889.0,26.0,114,1
10646918,Female,33,1,36.0,0,1-2 Year,Yes,35212.0,156.0,281,1
6798703,Male,43,1,21.0,0,1-2 Year,Yes,2630.0,157.0,63,1
3074032,Male,48,1,30.0,0,> 2 Years,Yes,39328.0,26.0,56,1
6215536,Male,46,1,28.0,0,1-2 Year,Yes,40406.0,30.0,183,1
2320778,Male,45,1,28.0,0,1-2 Year,Yes,47668.0,26.0,171,1
995272,Male,21,1,43.0,0,< 1 Year,Yes,32578.0,152.0,95,1
9014163,Male,27,1,28.0,0,< 1 Year,Yes,61597.0,124.0,131,1
2249206,Female,42,1,28.0,0,1-2 Year,Yes,32277.0,124.0,43,1
138821,Female,43,1,47.0,0,1-2 Year,Yes,2630.0,16.0,241,1
770495,Female,26,1,4.0,0,< 1 Year,Yes,27806.0,152.0,117,1
2952978,Male,23,1,46.0,0,< 1 Year,Yes,2630.0,156.0,180,1
8645852,Male,33,1,35.0,0,1-2 Year,Yes,2630.0,26.0,178,1
2129177,Male,47,1,8.0,0,1-2 Year,Yes,38598.0,7.0,160,1
1155478,Female,39,1,28.0,0,1-2 Year,Yes,41965.0,26.0,144,1
10090541,Female,44,1,28.0,0,1-2 Year,Yes,67525.0,26.0,150,1
5461565,Male,46,1,28.0,0,1-2 Year,Yes,39409.0,26.0,241,1
275328,Male,44,1,11.0,0,1-2 Year,Yes,32199.0,124.0,264,1
4591983,Male,42,1,28.0,0,1-2 Year,Yes,59065.0,124.0,271,1
1056909,Male,44,1,28.0,0,1-2 Year,Yes,39261.0,124.0,29,1
2236815,Male,42,1,28.0,0,1-2 Year,Yes,48137.0,122.0,98,1
3427500,Male,45,1,28.0,0,1-2 Year,Yes,43746.0,124.0,160,1
9069488,Female,22,1,13.0,0,< 1 Year,Yes,23307.0,152.0,215,1
